"","county","id","odate","capacity.KW","rotor.diameter.m","hub.heigh.m","Manufacture","Type.designation","county.no","Type.of.location","Cadastral.district","Cadastral.no","X.east.coordinate","Y.north.coordinate","Distribution.company.number","Type.of.connection","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","ddate","eastWest","fullLoad","scrapped","time","survival","under100","under150","under450","InstallYear"
"3426","Morsø","w570715000000028281",1990-12-11, 225, 27.00, 31.50,"Vestas","V 27-225",773,"LAND","Hvidbjerg","5ac",  476791.5,  6288328.4,"222957","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0, 563534, 553430, 566720, 574600, 531760, 482970, 523900, 539570, 482258, 544160, 457194, 487648, 435504,  509100,  501231, 433134,  572545, 511901,  467620,  460917,  533463,NA,"west",2266.59911,0, 7903, 7903+,0,0,1,"1990"
"3427","Morsø","w570715000000028717",2000-03-13,1000, 54.20, 50.00,"BONUS","1 MW",773,"LAND","Sdr. Dråby","12a",  489980.7,  6305670.1,"223889","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929614,2423089,2526154,2235320, 2614356, 2525855,2272061, 2836599,2511548, 2454503, 2407978, 2631532,NA,"west",2480.74630,0, 4523, 4523+,0,0,0,"2000"
"3428","Morsø","w570715000000028694",2000-01-27,1000, 54.00, 50.00,"BONUS","1 MW",773,"LAND","Blidstrup","1a",  482212.3,  6285614.5,"223860","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2027433,1968035,2148851,1900044, 2205226, 2149552,1921926, 2366656,1872077, 2012424, 2035023, 2151981,NA,"west",2057.98140,0, 4569, 4569+,0,0,0,"2000"
"3429","Morsø","w570715000000027628",1984-03-27,   7,  7.00, 12.50,"","",773,"LAND","Redsted","6k",  480826.0,  6288025.0,"2289080015",NA,NA,NA,NA,NA,NA,NA,NA,  11550, 15400,  15400, 15400,  15400,  15400,  15400,  15400,   9815,   9980,  10336,   9029,   7800,   8330,   4666,   6297,   2653,   7142,  10342,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-12,"west",1544.94118,1, 6743, 6743 ,1,0,0,"1984"
"3430","Morsø","w570715000000028854",2000-01-11, 750, 48.00, 48.00,"NEG Micon","NM 48/750",773,"LAND","Hvidbjerg","1a",  476642.9,  6290112.6,"223989","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,1549969,1852093,1692753, 1974860, 1868466,1582175, 1940646,1769059, 1698531, 1719286, 1991753,NA,"west",2353.04507,0, 4585, 4585+,0,0,0,"2000"
"3431","Morsø","w570715000000027611",1983-11-29,  55, 15.50, 22.50,"Windmatic","55 kW-Windmatic",773,"LAND","Sdr. Dråby","37a",  489641.0,  6304680.0,"2288900014",NA,NA,NA,NA,NA,NA,NA,  12581, 153276,120481, 149242,131862, 144332, 151317, 154224, 141889, 137160, 143010, 145684, 138756, 118070, 135830, 137423, 115562, 137480, 113141, 101180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-18,"west",2493.67576,1, 6929, 6929 ,1,0,0,"1983"
"3432","Morsø","w570715000000028045",1988-02-15,  95, 23.00, 19.00,"Tellus","TE 95",773,"LAND","Skarum By, Alsted","4c",  488995.0,  6303715.0,"2292290047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 213411, 268488, 273645, 251759, 238150, 251180, 264199, 235301, 237521, 241872, 242708, 200771, 229989, 170301, 191776,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-18,"west",2514.88583,1, 5390, 5390 ,1,0,0,"1988"
"3433","Morsø","w570715000000028595",1999-10-29, 660, 47.00, 50.00,"Vestas","V 47-660",773,"LAND","Galtrup","1a",  487890.4,  6301728.1,"223830","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 266448,1774202,1551339,1695390,1411300, 1567325, 1572268,1295384, 1751701,1532866, 1407784, 1494801, 1602940,NA,"west",2349.08540,0, 4659, 4659+,0,0,0,"1999"
"3434","Morsø","w570715000000028779",2000-04-25, 750, 48.00, 45.00,"NEG Micon","NM 750-200/48",773,"LAND","Galtrup","11a",  486020.5,  6301706.5,"223895","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206257,1815796,1902568,1577661, 1892586, 1846276,1671272, 2072537,1828826, 1755090, 1780960, 1969970,NA,"west",2419.14293,0, 4480, 4480+,0,0,0,"2000"
"3435","Morsø","w570715000000027659",1984-12-10,  75, 17.00, 24.50,"Windmatic","75",773,"LAND","Tødsø","12d",  489104.0,  6297731.0,"2289320018",NA,NA,NA,NA,NA,NA,NA,NA,      0,151060, 187122,165330, 180965, 189723, 193367, 177902, 171000, 185000, 184220, 169780, 153500, 164500, 168333, 150830, 168216, 150039,  99552,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-15,"west",2283.04863,1, 6457, 6457 ,1,0,0,"1984"
"3436","Morsø","w570715000000027550",1981-11-24,  15,  0.10,  0.10,"Ukendt","Ukendt-Ukendt",773,"LAND","Ukendt","0",  469523.0,  6280572.0,"2288330008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-08,"west",NA,1, 6740, 6740 ,0,0,0,"1981"
"3437","Morsø","w570715000000028670",2000-02-12,1000, 54.00, 50.00,"BONUS","1 MW",773,"LAND","Ørding","1ak",  484430.0,  6286798.1,"223858","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906169,1949079,2097499,1857445, 2156224, 2094369,1865673, 2327506,2153084, 1938143, 1947675, 2256094,NA,"west",2038.66970,0, 4553, 4553+,0,0,0,"2000"
"3438","Morsø","w570715000000027857",1986-04-04,  75, 17.00, 23.00,"Vestas","V 17-75",773,"LAND","Karby","20c",  472918.0,  6288271.0,"2290390028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 146162,193711, 212029, 222291, 226561, 208440, 200483, 204818, 212729, 195277, 173411, 191381, 200984, 185634, 211061, 171353, 143284,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-16,"west",2675.70044,1, 6039, 6039 ,1,0,0,"1986"
"3439","Morsø","w570715000000028243",1990-08-15, 175, 23.60, 30.70,"Windpower D","175 kW",773,"LAND","Lødderup","12a",  488653.8,  6293647.1,"222942","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 119054, 328597, 342600, 341500, 366720, 329280, 277530, 314370, 239100, 278539, 311371, 199996, 272304, 237453,  193767,  274555, 234231,  313381, 255159,  239891,  242200,  272706,NA,"west",1597.86971,0, 8021, 8021+,0,0,1,"1990"
"3440","Morsø","w570715000000027871",1986-05-23,  75, 17.00, 24.50,"Windmatic","75",773,"LAND","Tødsø","13d",  489104.0,  6297731.0,"2290540030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 128673,194894, 213324, 223649, 227945, 209714, 201200, 219700, 219310, 193890, 181440, 195860, 205800, 176707, 192782, 172826, 116888,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-15,"west",2692.48089,1, 5928, 5928 ,1,0,0,"1986"
"3441","Morsø","w570715000000028885",1999-10-26, 750, 48.00, 45.00,"NEG Micon","NM 48/750",773,"LAND","Alsted","2a",  488330.6,  6300140.1,"223993","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,      0,1512490,1857416,1631015, 1829884, 1735164,1616199, 1967420,1752731, 1700225, 1708639, 1881409,NA,"west",2098.32521,0, 4662, 4662+,0,0,0,"1999"
"3442","Morsø","w570715000000027758",1985-07-09,  75, 17.00, 23.00,"Vestas","V 17-75",773,"LAND","Hvidbjerg","5n",  474180.0,  6288189.0,"2289730022",NA,NA,NA,NA,NA,NA,NA,NA,NA, 66743, 198422,175315, 191894, 201181, 205046, 188646, 184150, 181430, 190980, 176690, 156290, 172030, 176760, 167000, 202311, 164387, 169121, 101023,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-19,"west",2432.66902,1, 6676, 6676 ,1,0,0,"1985"
"3443","Morsø","w570715000000028137",1989-01-20, 200, 24.00, 30.00,"Danwin","DW 24-Danwin",773,"LAND","Frøslev","4a",  485374.1,  6295730.0,"222931","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 385820, 428979, 394670, 367400, 408450, 379220, 364670, 334370, 364390, 400760, 350370, 390772, 337553, 362494, 322456,  370907,  352125, 302159,  404179, 348744,  305532,  323087,  349405,NA,"west",1812.68738,0, 8593, 8593+,0,0,1,"1989"
"3444","Morsø","w570715000000028182",1989-10-05,  95, 19.00, 41.00,"Tellus","TE 95",773,"LAND","Sdr. Dråby","37a",  489626.0,  6304619.0,"2293690061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 151999, 265574, 244334, 235350, 254040, 257700, 232880, 210590, 232390, 239450, 210838, 206553, 213312, 188432,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-18,"west",2458.78158,1, 4792, 4792 ,1,0,0,"1989"
"3445","Morsø","w570715000000028601",1999-10-29, 660, 47.00, 50.00,"Vestas","V 47-660",773,"LAND","Galtrup","1as",  487958.7,  6302121.1,"223829","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 266448,1737868,1536424,1654366,1413414, 1636879, 1422544,1392904, 1787774,1541308, 1463179, 1510336, 1603292,NA,"west",2354.95813,0, 4659, 4659+,0,0,0,"1999"
"3446","Morsø","w570715000000028434",1994-12-19, 500, 39.00, 40.50,"Vestas","V 39-500",773,"LAND","Frøslev","1p",  485478.0,  6295119.8,"223367","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  33815, 987140,1163545,1245110,1313170,1142554,1257908,1109198,1190262,1053509, 1174910, 1169088,1054765, 1270123,1150873, 1035592, 1067619, 1226112,NA,"west",2298.17075,0, 6434, 6434+,0,0,0,"1994"
"3447","Morsø","w570715000000027666",1984-12-14,  55, 15.00, 22.50,"Vestas","55-Vestas",773,"LAND","Sejerslev","9c",  491505.0,  6307240.0,"2289400019",NA,NA,NA,NA,NA,NA,NA,NA,      0,121189, 150120,132638, 145181, 152207, 155131, 142724, 135780, 148590, 145220, 130610, 116770, 135500, 142630, 123461, 138040, 124541, 108332,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-30,"west",2503.02888,1, 6529, 6529 ,1,0,0,"1984"
"3448","Morsø","w570715000000027673",1985-03-21,  75, 17.00, 23.00,"Vestas","V 17-75",773,"LAND","Karby","2c",  474195.0,  6293960.0,"2289570020",NA,NA,NA,NA,NA,NA,NA,NA,NA,124620, 205826,181857, 199054, 208688, 212696, 195685, 191830, 201840, 194410, 183950, 157390, 180300, 194360, 170118, 193873, 162759, 129456,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-15,"west",2528.86333,1, 6417, 6417 ,1,0,0,"1985"
"3449","Morsø","w570715000000056543",2002-06-25, 850, 52.00, 49.00,"Vestas","V 52-850",773,"LAND","Lødderup By, Lødderup","14a",  486759.7,  6294058.1,"224096","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 717268,1627189, 1884395, 1862453,1680558, 2280246,1955528, 1705183, 1840837, 1968641,NA,"west",2181.82191,0, 3689, 3689+,0,0,0,"2000"
"3450","Morsø","w570715000000028816",2000-08-14, 750, 48.00, 50.00,"NEG Micon","NM 48/750",773,"LAND","Tøving by","11a",  486017.1,  6301906.4,"223951","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 703480,1789467,1870789,1624867, 1848816, 1801021,1576260, 2016359,1751390, 1358046, 1497939, 1883407,NA,"west",2284.66053,0, 4369, 4369+,0,0,0,"2000"
"3451","Morsø","w570715000000028809",2000-06-13,  11, 13.00, 15.00,"Gaia-Wind","Gaia 11",773,"LAND","Skallerup","2nmfl",  479332.6,  6300726.9,"223935","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,   7384,   9186,   7940,   8220,    9115,    8673,   8420,    9773,   7673,   10697,    8015,NA,NA,"west", 805.02020,0, 4431, 4431+,1,0,1,"2000"
"3452","Morsø","w570715000000027680",1985-06-29,  75, 19.00, 30.50,"Windmatic","75",773,"LAND","Tødsø","2f",  489512.0,  6295986.0,"2289650021",NA,NA,NA,NA,NA,NA,NA,NA,NA, 81868, 202823,179203, 196150, 205643, 209593, 192830, 179597, 199798, 200150, 182762, 167463, 180518, 193545, 172021, 164810, 135614, 145476,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-04,"west",2468.76667,1, 6337, 6337 ,1,0,0,"1985"
"3453","Morsø","w570715000000028571",1999-08-10, 660, 47.00, 50.00,"Vestas","V 47-660",773,"LAND","V. Assels","11d",  480163.7,  6283919.7,"223818","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352664,1352664,1525326,1699311,1542377, 1794368, 1276384,1292307, 1937578,1774073, 1690847, 1626744, 1863293,NA,"west",2412.11832,0, 4739, 4739+,0,0,0,"1999"
"3454","Morsø","w570715000000028144",1989-06-14, 175, 23.60, 30.70,"Windpower D","175 kW",773,"LAND","Lødderup","12a",  488685.6,  6293521.0,"222932","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 177639, 362101, 333141, 333900, 356000, 352320, 305680, 275640, 316010, 333850, 256469, 313339, 259999, 270187, 234585,  174452,  108657, 217286,  284283, 249580,  217321,  233816,  254465,NA,"west",1575.13361,0, 8448, 8448+,0,0,1,"1989"
"3455","Morsø","w570715000000028021",1987-11-26,  95, 19.40, 24.50,"BONUS","98",773,"LAND","Skallerup","4c,6",  478852.0,  6302241.0,"2292030045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 22256, 292329, 306478, 312364, 287382, 291240, 307000, 307510, 281210, 241060, 244560, 276060, 236527, 266013, 216704, 163327,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-20,"west",2907.09549,1, 5381, 5381 ,1,0,0,"1987"
"3456","Morsø","w570715000000028878",1999-10-25, 750, 48.00, 50.00,"NEG Micon","NM 48/750",773,"LAND","Hvidbjerg","1n",  476628.5,  6290512.1,"223992","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,      0,1578344,1924285,1725917, 1989098, 1753772,1649618, 1993788,1759528, 1697780, 1707828, 1910657,NA,"west",2155.14642,0, 4663, 4663+,0,0,0,"1999"
"3457","Morsø","w570715000000028861",2000-01-11, 750, 48.00, 48.00,"NEG Micon","NM 48/750",773,"LAND","Hvidbjerg","1a",  476635.3,  6290312.6,"223990","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,1540286,1860195,1732899, 1952240, 1899103,1733658, 2140884,1923487, 1839079, 1796730, 2047000,NA,"west",2455.80813,0, 4585, 4585+,0,0,0,"2000"
"3458","Morsø","w570715000000070945",2003-12-17,1750, 66.00, 67.00,"Vestas","V 66 1,75",773,"LAND","Rakkby by, Rakkeby","9x",  477311.0,  6292164.4,"224370","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 166546, 4246554, 4318358,3968549, 4881130,4322951, 3386566, 2641813, 4437839,NA,"west",2266.60580,0, 3149, 3149+,0,0,0,"2000"
"3459","Morsø","w570715000000027581",1982-06-29,  55, 15.00, 18.50,"Nordtank","NTK 55",773,"LAND","Bjergby","8a",  483400.0,  6301996.0,"2288660011",NA,NA,NA,NA,NA,NA, 48061, 116549, 118325, 93008, 115211,101794, 111421, 116813, 119057, 109535, 100770, 119280, 120010,  98830,  93030, 108640, 106680,  78988, 109334,  92250,  45944,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-06-30,"west",1942.12919,1, 7306, 7306 ,1,0,0,"1982"
"3460","Morsø","w570715000000028175",1989-09-26, 200,  0.10,  0.10,"Ukendt","Ukendt-Ukendt",773,"LAND","Ukendt","0",  469523.0,  6280572.0,"2293510060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-12-15,"west",NA,1, 3732, 3732 ,0,0,0,"1989"
"3461","Morsø","w570715000000028427",1994-12-19, 500, 39.00, 40.50,"Vestas","V 39-500",773,"LAND","Frøslev","1p",  485477.1,  6294958.0,"223367","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  33815, 987140,1163545,1245110,1313170,1142554,1257908,1109198,1190262,1053509, 1174910, 1169088,1054765, 1270123,1150873, 1035592, 1067619, 1226112,NA,"west",2298.17075,0, 6434, 6434+,0,0,0,"1994"
"3462","Morsø","w570715000000070983",2003-12-22, 850, 52.00, 54.00,"Vestas","V 52-850",773,"LAND","Mollerup By, Mollerup","5k",  481639.7,  6292799.8,"224360","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,    174, 2412957, 2356211,2162717, 2437128,2227399, 2201288, 2322748, 2406526,NA,"west",2709.31899,0, 3144, 3144+,0,0,0,"2000"
"3463","Morsø","w570715000000028458",1997-09-24, 600, 44.00, 42.00,"Vestas","V 44-600",773,"LAND","Vejerslev","13b",  484298.7,  6288833.5,"223542","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 363000,1446000,1279085,1402216,1241668,1355563,1192150, 1345572, 1298754,1170511, 1547203,1372235, 1263196, 1244800, 1408893,NA,"west",2199.86577,0, 5424, 5424+,0,0,0,"1997"
"3464","Morsø","w570715000000028120",1989-01-20, 200, 24.00, 30.00,"Danwin","DW 24-Danwin",773,"LAND","Frøslev","4a",  485384.7,  6295829.3,"222930","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 396494, 440847, 405589, 383380, 437690, 419300, 382240, 311630, 371780, 413910, 344573, 397830, 278119, 352394, 313438,  354607,  343700, 291016,  398692, 311844,  323294,  281496,  344189,NA,"west",1799.37357,0, 8593, 8593+,0,0,1,"1989"
"3465","Morsø","w570715000000028663",2000-02-12,1000, 54.00, 50.00,"BONUS","1 MW",773,"LAND","Ørding","1m",  484279.7,  6286557.2,"223857","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963277,2013078,2159658,1931744, 2191998, 2142337,1928156, 2419853,2175731, 2027082, 1994662, 2321720,NA,"west",2098.42990,0, 4553, 4553+,0,0,0,"2000"
"3466","Morsø","w570715000000028687",2000-02-12,1000, 54.00, 50.00,"BONUS","1 MW",773,"LAND","Ørding","5a",  484579.6,  6287037.8,"223859","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922766,1982985,2083374,1899600, 2176012, 2128800,1911459, 2378362,2190355, 1991705, 1966389, 2239161,NA,"west",2070.90410,0, 4553, 4553+,0,0,0,"2000"
"3467","Morsø","w570715000000028250",1990-09-05, 400, 34.80, 32.00,"Windane","WD 34",773,"LAND","Sdr. Dråby","5a",  489095.6,  6305013.4,"222943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 237572, 874286, 820000, 864200, 874700, 872400, 706100, 868800, 872900, 709654, 858549, 702659, 717821, 639164,  706340,  566673, 337709,  423190, 439228,  326045,  179795,  229490,2011-11-06,"west",1670.02662,1, 7732, 7732 ,0,0,1,"1990"
"3468","Morsø","w570715000000027741",1985-07-09,  75, 17.00, 23.00,"Vestas","V 17-75",773,"LAND","Hvidbjerg","10t",  474303.0,  6288229.0,"2289730022",NA,NA,NA,NA,NA,NA,NA,NA,NA, 66743, 198422,175315, 191894, 201181, 205046, 188646, 184150, 181430, 190980, 176690, 156290, 172030, 176760, 167000, 202311, 164387, 169121, 101023,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-19,"west",2432.66902,1, 6676, 6676 ,1,0,0,"1985"
"3469","Morsø","w570715000000028557",1999-08-12, 660, 47.00, 50.00,"Vestas","V 47-660",773,"LAND","V. Assels","26g",  480030.7,  6283543.3,"223727","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 630443,2031867,1648525,1789163,1605468, 1840308, 1812102,1604988, 1806962,1306394, 1682900, 1655843, 1799272,NA,"west",2587.39945,0, 4737, 4737+,0,0,0,"1999"
"3470","Morsø","w570715000000028014",1987-11-26,  95, 19.40, 24.50,"BONUS","98",773,"LAND","Skallerup","6",  478932.0,  6302195.0,"2291950044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 21502, 282424, 296093, 301781, 277644, 278770, 295120, 295070, 269980, 233090, 234950, 267690, 237638, 254829, 223290, 160330,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-20,"west",2818.32256,1, 5381, 5381 ,1,0,0,"1987"
"3471","Morsø","w570715000000027604",1983-09-01,  55, 15.00, 22.50,"Vestas","55-Vestas",773,"LAND","Sejerslev","2c",  490868.0,  6307666.0,"2288820013",NA,NA,NA,NA,NA,NA,NA,  42208, 171406,134732, 166896,147460, 161404, 169216, 172466, 158672, 138100, 165470, 167020, 156190, 131630, 141220, 166110, 141515, 144227, 136595, 106828,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-31,"west",2798.31212,1, 7000, 7000 ,1,0,0,"1983"
"3472","Morsø","w570715000000028007",1987-03-12,  90, 17.00, 24.00,"Vestas","V 19-90",773,"LAND","Tæbring","32a",  475100.0,  6294290.0,"222918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147411, 215135, 225547, 229879, 211494, 207200, 210717, 220210, 203140, 177350, 193600, 199100, 177683, 147039, 113046, 117488, 124451,  146526,  134017, 123129,   73209,NA,NA,NA,NA,2007-08-15,"west",1974.70819,1, 7461, 7461 ,1,0,1,"1987"
"3473","Morsø","w570715000000027598",1982-11-10,  15,  0.10,  0.10,"Ukendt","Ukendt-Ukendt",773,"LAND","Ukendt","0",  469523.0,  6280572.0,"2288740012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,      0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-08,"west",NA,1, 6389, 6389 ,0,0,0,"1982"
"3474","Morsø","w570715000000027970",1987-02-26,  90, 17.00, 23.00,"Vestas","V 17-75",773,"LAND","Torp by","4b",  474336.0,  6291038.0,"2291530040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167403, 219880, 230522, 234949, 216158, 206410, 220855, 221524, 205524, 182450, 201464, 209152, 181832, 212700, 177978, 146440,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-15,"west",2318.56984,1, 5710, 5710 ,1,0,0,"1987"
"3475","Morsø","w570715000000058950",2002-10-17,1000, 54.20, 50.00,"BONUS","1 MW - 690 V",773,"LAND","Sindbjerg By","6a",  480427.2,  6288083.2,"224138","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 469054,2072321, 2388798, 2344018,2112024, 2660752,2374903, 2206855, 2194580, 2456022,NA,"west",2294.28138,0, 3575, 3575+,0,0,0,"2000"
"3476","Morsø","w570715000000027734",1985-07-09,  75, 17.00, 23.00,"Vestas","V 17-75",773,"LAND","Hvidbjerg","5n",  474370.0,  6288579.0,"2289730022",NA,NA,NA,NA,NA,NA,NA,NA,NA, 66743, 198422,175315, 191894, 201181, 205046, 188646, 184150, 181430, 190980, 176690, 156290, 172030, 176760, 167000, 202311, 164387, 169121, 101023,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-19,"west",2432.66902,1, 6676, 6676 ,1,0,0,"1985"
"3477","Morsø","w570715000000058981",2002-12-19, 850, 52.00, 49.00,"Vestas","V 52",773,"LAND","Ejerslev by","4a",  493739.1,  6309505.0,"224174","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  76302,1946484, 2190915, 2135076,1991503, 2402337,2125199, 2106695, 2132977, 2318746,NA,"west",2504.58618,0, 3512, 3512+,0,0,0,"2000"
"3478","Morsø","w570715000000059018",2002-12-19,1300, 62.00, 60.00,"BONUS","1300 kW",773,"LAND","Vejerslev By","3b",  482702.3,  6287913.2,"224176","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  78115,2901633, 3340192, 3333845,3051537, 3706625,3343758, 3088950, 3094734, 3453340,NA,"west",2486.66096,0, 3512, 3512+,0,0,0,"2000"
"3479","Morsø","w570715000000028106",1988-12-12, 200, 24.00, 30.00,"Danwin","DW 24-Danwin",773,"LAND","Sejerslev","9c",  492578.6,  6307572.7,"222928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0, 530417, 540605, 497368, 478280, 481960, 520890, 476000, 407470, 465760, 490370, 435320, 481121, 423020, 456936, 395848,  425448,   97069, 305148,  434441, 395914,  406993,  334542,NA,2010-11-07,"west",2177.70905,1, 8000, 8000 ,0,0,1,"1988"
"3480","Morsø","w570715000000070938",2003-12-17,1750, 66.00, 67.00,"Vestas","V 66 1,75",773,"LAND","Votborggård, Tæbring","4a",  477307.4,  6291949.0,"224368","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 170303, 4448713, 4568694,4255802, 5258629,4450101, 4065291, 2185795, 4514703,NA,"west",2386.36939,0, 3149, 3149+,0,0,0,"2000"
"3481","Morsø","w570715000000028236",1990-05-23, 150, 23.60, 30.70,"Windpower D","175 kW",773,"LAND","Galtrup","1d",  483486.0,  6300578.0,"2294190066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 227229, 358381, 346080, 371290, 377050, 335410, 297100, 331360, 345550, 291614, 249786, 254126, 231302,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-26,"west",2156.21030,1, 4570, 4570 ,0,1,0,"1990"
