,index,Unnamed: 0,plant_code,plant_name,report_year,state,county,ownership,sector,zip,lat,long,bal_auth_code,bal_auth_name,trans_owner,trans_owner_id,solar_cap,wind_cap,intermittent_cap,wat_source,isrsrvr,prop_interm_cap,prime_mover,uprate_or_repower,prop_gen,investment,plan_uprate_sum,op_year,nameplate,tot_nameplate,perc_intermittent,utility,plan_uprate,isRPS
3662,11005,11005,712,Lloyd Shoals,2014,GA,Jasper,S,1,31024,33.320773,-83.841922,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Ocmulgee River,0,301,HY,0,0,0,,1911,14.4,34434.8,0.000737626,1,0,0
3663,11006,11006,712,Lloyd Shoals,2014,GA,Jasper,S,1,31024,33.320773,-83.841922,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Ocmulgee River,0,301,HY,0,0,0,,1911,14.4,34434.8,0.000737626,1,0,0
3676,11045,11045,714,Toadtown,2014,CA,Butte,S,1,95954,39.893491,-121.59338,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,West Branch Feather River,0,1506.3,HY,0,0,0,,1986,1.8,32935.2,0.096182807,1,0,1
3689,11096,11096,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3690,11097,11097,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3691,11098,11098,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3692,11099,11099,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3693,11100,11100,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3694,11101,11101,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3695,11102,11102,717,Morgan Falls,2014,GA,Fulton,S,1,30350,33.9684,-84.3827,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1903,16.8,34434.8,0.000737626,1,0,0
3699,11116,11116,718,Nacoochee,2014,GA,Rabun,S,1,30523,34.755269,-83.501073,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1926,4.8,34434.8,0.000737626,1,0,0
3700,11117,11117,718,Nacoochee,2014,GA,Rabun,S,1,30523,34.755269,-83.501073,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1926,4.8,34434.8,0.000737626,1,0,0
3704,11135,11135,719,North Highlands,2014,GA,Muscogee,S,1,31904,32.498791,-84.995585,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1963,29.6,34434.8,0.000737626,1,0,0
3705,11136,11136,719,North Highlands,2014,GA,Muscogee,S,1,31904,32.498791,-84.995585,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1963,29.6,34434.8,0.000737626,1,0,0
3706,11137,11137,719,North Highlands,2014,GA,Muscogee,S,1,31904,32.498791,-84.995585,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1963,29.6,34434.8,0.000737626,1,0,0
3707,11138,11138,719,North Highlands,2014,GA,Muscogee,S,1,31904,32.498791,-84.995585,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1963,29.6,34434.8,0.000737626,1,0,0
3712,11160,11160,720,Oliver Dam,2014,GA,Muscogee,S,1,31904,32.5163,-84.9969,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1959,60,34434.8,0.000737626,1,0,0
3713,11161,11161,720,Oliver Dam,2014,GA,Muscogee,S,1,31904,32.5163,-84.9969,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1959,60,34434.8,0.000737626,1,0,0
3714,11162,11162,720,Oliver Dam,2014,GA,Muscogee,S,1,31904,32.5163,-84.9969,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1959,60,34434.8,0.000737626,1,0,0
3715,11163,11163,720,Oliver Dam,2014,GA,Muscogee,S,1,31904,32.5163,-84.9969,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,1959,60,34434.8,0.000737626,1,0,0
3718,11174,11174,722,Sinclair Dam,2014,GA,Baldwin,S,1,31024,33.1403,-83.2028,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Oconee River,0,301,HY,0,0,0,,1953,45,34434.8,0.000737626,1,0,0
3719,11175,11175,722,Sinclair Dam,2014,GA,Baldwin,S,1,31024,33.1403,-83.2028,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Oconee River,0,301,HY,0,0,0,,1953,45,34434.8,0.000737626,1,0,0
3721,11191,11191,723,Tallulah Falls,2014,GA,Habersham,S,1,30523,34.731332,-83.375475,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1913,72,34434.8,0.000737626,1,0,0
3722,11192,11192,723,Tallulah Falls,2014,GA,Habersham,S,1,30523,34.731332,-83.375475,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1913,72,34434.8,0.000737626,1,0,0
3723,11193,11193,723,Tallulah Falls,2014,GA,Habersham,S,1,30523,34.731332,-83.375475,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1913,72,34434.8,0.000737626,1,0,0
3724,11194,11194,723,Tallulah Falls,2014,GA,Habersham,S,1,30523,34.731332,-83.375475,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1913,72,34434.8,0.000737626,1,0,0
3725,11195,11195,723,Tallulah Falls,2014,GA,Habersham,S,1,30523,34.731332,-83.375475,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1913,72,34434.8,0.000737626,1,0,0
3726,11196,11196,723,Tallulah Falls,2014,GA,Habersham,S,1,30523,34.731332,-83.375475,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1913,72,34434.8,0.000737626,1,0,0
3728,11204,11204,724,Terrora,2014,GA,Rabun,S,1,30523,34.7504,-83.4063,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1925,16,34434.8,0.000737626,1,0,0
3729,11205,11205,724,Terrora,2014,GA,Rabun,S,1,30523,34.7504,-83.4063,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tallulah River,0,301,HY,0,0,0,,1925,16,34434.8,0.000737626,1,0,0
3733,11223,11223,725,Tugalo,2014,GA,Habersham,S,1,30523,34.7133,-83.3519,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1923,44.8,34434.8,0.000737626,1,0,0
3734,11224,11224,725,Tugalo,2014,GA,Habersham,S,1,30523,34.7133,-83.3519,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1923,44.8,34434.8,0.000737626,1,0,0
3735,11225,11225,725,Tugalo,2014,GA,Habersham,S,1,30523,34.7133,-83.3519,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1923,44.8,34434.8,0.000737626,1,0,0
3736,11226,11226,725,Tugalo,2014,GA,Habersham,S,1,30523,34.7133,-83.3519,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1923,44.8,34434.8,0.000737626,1,0,0
3740,11242,11242,729,Yonah,2014,GA,Stephens,S,1,30523,34.681477,-83.342642,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1925,22.5,34434.8,0.000737626,1,0,0
3741,11243,11243,729,Yonah,2014,GA,Stephens,S,1,30523,34.681477,-83.342642,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1925,22.5,34434.8,0.000737626,1,0,0
3742,11244,11244,729,Yonah,2014,GA,Stephens,S,1,30523,34.681477,-83.342642,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Tugalo River,0,301,HY,0,0,0,,1925,22.5,34434.8,0.000737626,1,0,0
3747,11273,11273,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3748,11274,11274,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3749,11275,11275,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3750,11276,11276,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3751,11277,11277,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3752,11278,11278,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3753,11279,11279,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3754,11280,11280,736,Stevens Creek,2014,GA,Columbia,S,1,30907,33.562644,-82.051242,SCEG,South Carolina Electric & Gas Company,South Carolina Electric & Gas Co,17539,0,0,0,Savannah River,0,0,HY,0,0,0,,1914,18.4,6940.1,0,1,0,0
3770,11330,11330,751,Moccasin Low Head Hydro Project,2014,CA,Tuolumne,S,1,95347,37.816447,-120.312033,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Moccasin Reservoir,1,1506.3,HY,0,0,0,,1987,2.9,32935.2,0.096182807,1,0,1
3772,11342,11342,752,Lake Blackshear Project,2014,GA,WORTH,S,1,31796,31.847697,-83.941996,SOCO,"Southern Company Services, Inc. - Trans",Crisp County Power Comm,4538,0,0,0,Lake Blackshear,1,0,HY,0,0,0,,1930,17.2,34.7,0,1,0,0
3773,11343,11343,752,Lake Blackshear Project,2014,GA,WORTH,S,1,31796,31.847697,-83.941996,SOCO,"Southern Company Services, Inc. - Trans",Crisp County Power Comm,4538,0,0,0,Lake Blackshear,1,0,HY,0,0,0,,1930,17.2,34.7,0,1,0,0
3774,11344,11344,752,Lake Blackshear Project,2014,GA,WORTH,S,1,31796,31.847697,-83.941996,SOCO,"Southern Company Services, Inc. - Trans",Crisp County Power Comm,4538,0,0,0,Lake Blackshear,1,0,HY,0,0,0,,1930,17.2,34.7,0,1,0,0
3775,11345,11345,752,Lake Blackshear Project,2014,GA,WORTH,S,1,31796,31.847697,-83.941996,SOCO,"Southern Company Services, Inc. - Trans",Crisp County Power Comm,4538,0,0,0,Lake Blackshear,1,0,HY,0,0,0,,1930,17.2,34.7,0,1,0,0
3776,11355,11355,754,Hartwell Lake,2014,GA,Hart,S,1,30643,34.3564,-82.8219,SEPA,Southeastern Power Administration,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Savannah River,0,949,HY,0,0,0,,1962,335,27874.8,0.007440412,1,0,1
3777,11356,11356,754,Hartwell Lake,2014,GA,Hart,S,1,30643,34.3564,-82.8219,SEPA,Southeastern Power Administration,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Savannah River,0,949,HY,0,0,0,,1962,335,27874.8,0.007440412,1,0,1
3778,11357,11357,754,Hartwell Lake,2014,GA,Hart,S,1,30643,34.3564,-82.8219,SEPA,Southeastern Power Administration,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Savannah River,0,949,HY,0,0,0,,1962,335,27874.8,0.007440412,1,0,1
3779,11358,11358,754,Hartwell Lake,2014,GA,Hart,S,1,30643,34.3564,-82.8219,SEPA,Southeastern Power Administration,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Savannah River,0,949,HY,0,0,0,,1962,335,27874.8,0.007440412,1,0,1
3784,11375,11375,757,Blue Ridge,2014,GA,Fannin,S,1,30513,34.883889,-84.282222,TVA,Tennessee Valley Authority,Tennessee Valley Authority,18642,0,28.8,28.8,Toccoa (Ocoee) River,0,0,HY,0,0,0,,1931,23.5,45447.7,0.000633695,1,0,1
3785,11376,11376,757,Blue Ridge,2014,GA,Fannin,S,1,30513,34.883889,-84.282222,TVA,Tennessee Valley Authority,Tennessee Valley Authority,18642,0,28.8,28.8,Toccoa (Ocoee) River,0,0,HY,0,0,0,,1931,23.5,45447.7,0.000633695,1,0,1
3786,11381,11381,758,Nottely,2014,GA,Union,S,1,30512,34.959153,-84.08765,TVA,Tennessee Valley Authority,Tennessee Valley Authority,18642,0,28.8,28.8,Nottely River,0,0,HY,0,0,0,,1956,15.9,45447.7,0.000633695,1,0,1
3787,11382,11382,758,Nottely,2014,GA,Union,S,1,30512,34.959153,-84.08765,TVA,Tennessee Valley Authority,Tennessee Valley Authority,18642,0,28.8,28.8,Nottely River,0,0,HY,0,0,0,,1956,15.9,45447.7,0.000633695,1,0,1
3794,11407,11407,759,Buford,2014,GA,Forsyth,S,1,30518,34.162279,-84.077367,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,2003,131.2,34434.8,0.000737626,1,0,0
3795,11408,11408,759,Buford,2014,GA,Forsyth,S,1,30518,34.162279,-84.077367,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,2003,131.2,34434.8,0.000737626,1,0,0
3796,11409,11409,759,Buford,2014,GA,Forsyth,S,1,30518,34.162279,-84.077367,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Chattahoochee River,0,301,HY,0,0,0,,2003,131.2,34434.8,0.000737626,1,0,0
3800,11423,11423,760,Allatoona,2014,GA,Bartow,S,1,30120,34.1637,-84.7282,SOCO,"Southern Company Services, Inc. - Trans",Georgia Power Co,7140,25.4,0,25.4,Etowah River,0,301,HY,0,0,0,,1950,2,34434.8,0.000737626,1,0,0
3801,11432,11432,761,Walter F George,2014,GA,Henry,S,1,36373,31.6256,-85.0639,SOCO,"Southern Company Services, Inc. - Trans",Alabama Power Co,195,0,0,0,Chattahoochee River,0,0,HY,0,0,0,,1963,130,20691.6,0,1,0,0
3802,11433,11433,761,Walter F George,2014,GA,Henry,S,1,36373,31.6256,-85.0639,SOCO,"Southern Company Services, Inc. - Trans",Alabama Power Co,195,0,0,0,Chattahoochee River,0,0,HY,0,0,0,,1963,130,20691.6,0,1,0,0
3803,11434,11434,761,Walter F George,2014,GA,Henry,S,1,36373,31.6256,-85.0639,SOCO,"Southern Company Services, Inc. - Trans",Alabama Power Co,195,0,0,0,Chattahoochee River,0,0,HY,0,0,0,,1963,130,20691.6,0,1,0,0
3804,11435,11435,761,Walter F George,2014,GA,Henry,S,1,36373,31.6256,-85.0639,SOCO,"Southern Company Services, Inc. - Trans",Alabama Power Co,195,0,0,0,Chattahoochee River,0,0,HY,0,0,0,,1963,130,20691.6,0,1,0,0
3816,11470,11470,771,Puueo,2014,HI,HAWAII,S,1,96749,19.7264,-155.0908,,,Hawaii Electric Light Co Inc,8287,0,31.6,31.6,Wailuku River,0,0,HY,0,0,0,,1918,3.1,371.9,0.084969078,1,0,1
3817,11471,11471,771,Puueo,2014,HI,HAWAII,S,1,96749,19.7264,-155.0908,,,Hawaii Electric Light Co Inc,8287,0,31.6,31.6,Wailuku River,0,0,HY,0,0,0,,1918,3.1,371.9,0.084969078,1,0,1
3818,11476,11476,774,Waiau Hydro,2014,HI,Hawaii,S,1,96721,19.7203,-155.1189,,,Hawaii Electric Light Co Inc,8287,0,31.6,31.6,Wailuku River,0,0,HY,0,0,0,,1921,1,371.9,0.084969078,1,0,1
3819,11477,11477,774,Waiau Hydro,2014,HI,Hawaii,S,1,96721,19.7203,-155.1189,,,Hawaii Electric Light Co Inc,8287,0,31.6,31.6,Wailuku River,0,0,HY,0,0,0,,1921,1,371.9,0.084969078,1,0,1
3822,11486,11486,776,Sly Creek,2014,CA,Butte,S,1,95941,39.580413,-121.119479,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,South Fork Feather River,0,1506.3,HY,0,0,0,,1983,12.1,32935.2,0.096182807,1,0,1
3838,11534,11534,785,Kingsley,2014,NE,Keith,S,1,69153,41.2114,-101.6681,NPPD,Nebraska Public Power District,Central Nebraska Pub P&I Dist,3271,0,0,0,North Platte River,0,0,HY,0,0,0,,1984,50,50,0,1,0,0
3842,11545,11545,788,East Barnet,2014,VT,Caledonia,S,1,5821,44.326335,-72.035894,ISNE,ISO New England Inc.,Central Vermont Pub Serv Corp,3292,0,0,0,Passumpsic River,0,0,HY,0,0,0,,1984,2.2,73,0,1,0,1
3843,11548,11548,790,Gem State,2014,ID,Bonneville,S,1,83402,43.420221,-112.101852,PACE,PacifiCorp - East,Idaho Falls City of,9187,0,0,0,Snake River,0,0,HY,0,0,0,,1988,23.4,50.4,0,1,0,0
3847,11562,11562,791,Canyon,2014,TX,Comal,S,1,78155,29.87056,-98.194733,ERCO,"Electric Reliability Council of Texas, Inc.",Lower Colorado River Authority,11269,0,2440.9,2440.9,Canyon Lake,1,170,HY,0,0,0,,1989,6,10109.4,0.241448553,1,0,1
3848,11563,11563,791,Canyon,2014,TX,Comal,S,1,78155,29.87056,-98.194733,ERCO,"Electric Reliability Council of Texas, Inc.",Lower Colorado River Authority,11269,0,2440.9,2440.9,Canyon Lake,1,170,HY,0,0,0,,1989,6,10109.4,0.241448553,1,0,1
3850,11569,11569,794,Lewisville,2014,TX,DENTON,S,1,75067,33.068473,-96.963806,ERCO,"Electric Reliability Council of Texas, Inc.",City of Denton,5063,0,0,0,Lewisville Lake,1,0,HY,0,0,0,,1992,2.8,130.9,0,1,0,1
3863,11610,11610,805,Charles E Monty,2014,ME,Androscoggin,S,2,4240,44.099461,-70.220851,ISNE,ISO New England Inc.,Central Maine Power Co,3266,0,207.1,207.1,Androscoggin River,0,493,HY,0,0,0,,1990,28.4,3330.4,0.062184723,0,0,1
3864,11611,11611,805,Charles E Monty,2014,ME,Androscoggin,S,2,4240,44.099461,-70.220851,ISNE,ISO New England Inc.,Central Maine Power Co,3266,0,207.1,207.1,Androscoggin River,0,493,HY,0,0,0,,1990,28.4,3330.4,0.062184723,0,0,1
3865,11616,11616,808,Jarvis (Hinckley),2014,NY,Oneida,S,1,13352,43.3121,-75.109,NYIS,New York Independent System Operator,New York Power Authority,15296,0,600.5,600.5,Hinckley Reservoir,1,98.7,HY,0,0,0,,1991,9,6208.2,0.09672691,1,0,1
3866,11617,11617,808,Jarvis (Hinckley),2014,NY,Oneida,S,1,13352,43.3121,-75.109,NYIS,New York Independent System Operator,New York Power Authority,15296,0,600.5,600.5,Hinckley Reservoir,1,98.7,HY,0,0,0,,1991,9,6208.2,0.09672691,1,0,1
3867,11624,11624,809,American Falls,2014,ID,Power,S,1,83211,42.7778,-112.8764,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1978,92.4,3487.7,0.191530235,1,0,1
3868,11625,11625,809,American Falls,2014,ID,Power,S,1,83211,42.7778,-112.8764,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1978,92.4,3487.7,0.191530235,1,0,1
3869,11626,11626,809,American Falls,2014,ID,Power,S,1,83211,42.7778,-112.8764,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1978,92.4,3487.7,0.191530235,1,0,1
3870,11633,11633,810,Bliss,2014,ID,Gooding,S,1,83314,42.913786,-115.070986,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1949,75,3487.7,0.191530235,1,0,1
3871,11634,11634,810,Bliss,2014,ID,Gooding,S,1,83314,42.913786,-115.070986,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1949,75,3487.7,0.191530235,1,0,1
3872,11635,11635,810,Bliss,2014,ID,Gooding,S,1,83314,42.913786,-115.070986,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1949,75,3487.7,0.191530235,1,0,1
3873,11646,11646,811,Brownlee,2014,ID,Washington,S,1,83610,44.8367,-116.8975,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1958,585.4,3487.7,0.191530235,1,0,1
3874,11647,11647,811,Brownlee,2014,ID,Washington,S,1,83610,44.8367,-116.8975,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1958,585.4,3487.7,0.191530235,1,0,1
3875,11648,11648,811,Brownlee,2014,ID,Washington,S,1,83610,44.8367,-116.8975,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1958,585.4,3487.7,0.191530235,1,0,1
3876,11649,11649,811,Brownlee,2014,ID,Washington,S,1,83610,44.8367,-116.8975,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1958,585.4,3487.7,0.191530235,1,0,1
3877,11650,11650,811,Brownlee,2014,ID,Washington,S,1,83610,44.8367,-116.8975,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1958,585.4,3487.7,0.191530235,1,0,1
3878,11657,11657,812,C J Strike,2014,ID,Owyhee,S,1,83604,42.944869,-115.977858,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1952,82.8,3487.7,0.191530235,1,0,1
3879,11658,11658,812,C J Strike,2014,ID,Owyhee,S,1,83604,42.944869,-115.977858,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1952,82.8,3487.7,0.191530235,1,0,1
3880,11659,11659,812,C J Strike,2014,ID,Owyhee,S,1,83604,42.944869,-115.977858,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1952,82.8,3487.7,0.191530235,1,0,1
3881,11664,11664,813,Cascade Dam,2014,ID,Valley,S,1,83611,44.5256,-116.0483,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,N Fork Of The Payette River,0,90,HY,0,0,0,,1983,12.4,3487.7,0.191530235,1,0,1
3882,11665,11665,813,Cascade Dam,2014,ID,Valley,S,1,83611,44.5256,-116.0483,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,N Fork Of The Payette River,0,90,HY,0,0,0,,1983,12.4,3487.7,0.191530235,1,0,1
3883,11668,11668,814,Clear Lake,2014,ID,Gooding,S,1,83316,42.66701,-114.78012,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Clear Lake Outlet,1,90,HY,0,0,0,,1937,2.5,3487.7,0.191530235,1,0,1
3884,11671,11671,815,Lower Malad,2014,ID,Gooding,S,1,83332,42.865783,-114.906172,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Big Wood Malad River,0,90,HY,0,0,0,,1948,13.5,3487.7,0.191530235,1,0,1
